method,round,rounds,protocol,backend,press,scorer,selector,operator,domain,n_scenes,valid_scenes,pdm,pdm_std,trajectory_l2,trajectory_l2_std,endpoint_l2,endpoint_l2_std,K_mean,K_std,n_candidate_mean,eligible_keep_ratio_mean,history_keep_ratio_mean,theoretical_attn_ratio_mean,k_length_before_mean,k_length_after_mean,v_length_after_mean,selector_latency_ms_mean,selector_latency_ms_std,model_latency_ms_mean,model_latency_ms_std,e2e_latency_ms_mean,e2e_latency_ms_std,peak_memory_mb_mean,peak_memory_mb_std,peak_memory_mb_max,run_dir
causal_gradient_norm_zero,0,,causal,synthetic,scorer_press,gradient_norm,topk,zero,last_history,4,4,0.9863515645265579,0.009065733143102656,0.013774200342595577,0.009211918380539356,0.012859042180934921,0.0074788986312046375,6.0,0.0,12.0,0.5,0.25,,,,,11.541918851435184,7.594813958562565,1.7389280200004578,0.09174870261333033,22.823176383972168,7.599234275540222,8.2159423828125,0.002685546875,8.21728515625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_00/causal_gradient_norm_zero
causal_gradient_input_zero,0,,causal,synthetic,scorer_press,gradient_input,topk,zero,last_history,4,4,0.9850478023290634,0.009224321739940412,0.015098077710717916,0.009384435087735786,0.01473816146608442,0.008200555977041736,6.0,0.0,12.0,0.5,0.25,,,,,8.998396340757608,0.011173510506564401,1.7961040139198303,0.06114352288234817,18.237807989120483,2.9357816128506644,8.2213134765625,0.002685546875,8.22265625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_00/causal_gradient_input_zero
physical_no_press,0,,physical,synthetic,noop,,,identity,last_history,4,4,0.9860103279352188,0.00832028176208831,0.01411521586123854,0.00845428344029973,0.0143931939965114,0.006671906366114997,12.0,0.0,12.0,1.0,0.5,,,,,1.635308377444744,0.9524526790651896,0.013312000082805753,0.0008360924017063918,5.62610387802124,2.011760597018514,8.1876220703125,0.000732421875,8.18798828125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_00/physical_no_press
physical_random_kv_prune,0,,physical,synthetic,scorer_press,random,topk,kv_prune,last_history,4,4,0.40468554198741913,0.04910421320736543,0.9102177917957306,0.12224511996042099,0.8758321031928062,0.35079640861887956,6.0,0.0,12.0,0.5,0.25,0.8888888888888888,54.0,48.0,48.0,1.3185390271246433,2.0107534800526077,0.2016960009932518,0.10601452141994075,5.248952209949493,7.854724488356939,8.1998291015625,0.003662109375,8.20166015625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_00/physical_random_kv_prune
physical_token_norm_kv_prune,0,,physical,synthetic,scorer_press,token_norm,topk,kv_prune,last_history,4,4,0.3950238674879074,0.04723879560708242,0.9341845065355301,0.11985117253769804,0.9268923550844193,0.3319328597353343,6.0,0.0,12.0,0.5,0.25,0.8888888888888888,54.0,48.0,48.0,4.390052054077387,0.10390148606325013,0.013311999849975109,0.0,22.72490406036377,0.0757697596861663,8.1998291015625,0.003662109375,8.20166015625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_00/physical_token_norm_kv_prune
physical_attention_kv_prune,0,,physical,synthetic,scorer_press,action_attention,topk,kv_prune,last_history,4,4,0.3959478884935379,0.05540990327789842,0.9336148351430893,0.13710523498519042,0.923822708427906,0.3797475937771572,6.0,0.0,12.0,0.5,0.25,0.8888888888888888,54.0,48.0,48.0,8.954395540058613,0.17273500265160338,0.01433599996380508,0.0008360924017063918,27.341464042663574,0.09353717648168085,8.1998291015625,0.003662109375,8.20166015625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_00/physical_attention_kv_prune
physical_attention_vnorm_kv_prune,0,,physical,synthetic,scorer_press,action_attention_vnorm,topk,kv_prune,last_history,4,4,0.3956442251801491,0.05495753422537294,0.9342820942401886,0.13616864849146562,0.9329847097396851,0.3565115468984263,6.0,0.0,12.0,0.5,0.25,0.8888888888888888,54.0,48.0,48.0,9.060940239578485,0.09422928835608037,0.01459199981763959,0.0009804052038774338,27.23409605026245,0.2800186873390127,8.1998291015625,0.003662109375,8.20166015625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_00/physical_attention_vnorm_kv_prune
physical_similarity_merge,0,,physical,synthetic,similarity_merge,,,kv_merge,last_history,4,4,0.40081726014614105,0.04042729944150972,0.9180665165185928,0.10093034383366101,0.8991008773446083,0.34824226846360445,6.0,0.0,12.0,0.5,0.25,0.8888888888888888,54.0,48.0,48.0,656.7162983119488,74.66028092924967,0.5734399911016226,1.117525419788712,661.4326019287109,74.68974078916271,8.2193603515625,0.003662109375,8.22119140625,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_00/physical_similarity_merge
causal_no_press,1,,causal,synthetic,noop,,,identity,last_history,4,4,0.9878611415624619,0.00489252820955982,0.012222353368997574,0.004962133949080436,0.012669707648456097,0.002921502417243253,12.0,0.0,12.0,1.0,0.5,,,,,2.0703040063381195,0.12874825734212106,0.013311999849975109,0.0,6.587191939353943,0.12284160177186333,8.1876220703125,0.000732421875,8.18798828125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/causal_no_press
causal_random_zero,1,,causal,synthetic,scorer_press,random,topk,zero,last_history,4,4,0.9865115880966187,0.007140291523716047,0.013599876197986305,0.007247929633494457,0.013944375677965581,0.005454383117054424,6.0,0.0,12.0,0.5,0.25,,,,,4.392008297145367,0.04401878234084857,1.686063952744007,0.9507968267991891,15.243655920028687,0.916642924465904,8.2022705078125,0.002685546875,8.20361328125,/mnt/chenpeijian/autodrive/DriveVA-lite/videopress_framework/outputs/full_compression_suite/round_01/causal_random_zero
